"
Date","American Express (AXP)
","Amgen Inc (AMGN)
","Apple Inc (AAPL)
","Boeing Co (BA)
","Caterpillar Inc (CAT)
","Cisco Systems Inc (CSCO)
","(CVX)
","(GS)
","Home Depot Inc (HD)
","Honeywell International Inc (HON)
","IBM Corp  (IBM)
","Intel Corp (INTC)
","Johnson & Johnson (JNJ)
","Coca-Cola Co (KO)
","JPMorgan Chase & Co (JPM)
","McDonald\'s Corp (MCD)
","3M Co (MMM)
","Merck & Co inc (MRK)
","Microsoft (MSFT)
","Nike Inc (NKE)
","Procter & Gamble Co (PG)
","TRV
","UnitedHealth Group (UNH)
","Salesforce Inc (CRM)
","Verizon Communications Inc (VZ)
","Visa Inc (V)
","Walgreens Boots Alliance Inc (WBA)
","Walmart Inc (WMT)
","Walt Disney Co (DIS)
"
2021-10-07,169.550751,194.295059,141.464813,226.479996,186.388367,51.758991,97.027779,366.951233,318.966095,208.421799,121.435539,50.571434,151.586594,50.340832,160.112991,236.193878,159.545578,76.501373,289.016754,148.052612,134.599838,149.631927,392.376312,274.579987,47.606049,226.617416,42.256580,134.484100,177.132721
2021-10-08,170.387360,194.137100,141.079773,226.389999,185.826553,51.815441,99.203751,369.008545,315.998352,207.782333,122.642975,50.226086,151.201370,50.565067,160.235352,235.604172,158.782822,75.278328,289.016754,148.666855,134.041840,149.717560,396.021790,272.480011,47.023121,226.342194,41.841526,134.889786,176.165863
2021-10-11,168.743317,192.046616,140.990967,226.449997,183.665131,51.674332,98.359062,361.897247,318.484100,205.482132,121.966454,49.880730,150.562485,50.667839,156.865372,234.538849,158.181625,74.624786,288.408997,146.521851,134.599838,148.670761,392.657410,273.750000,46.086891,221.270187,41.876850,134.764236,172.956329
2021-10-12,170.153915,187.577576,139.707504,223.570007,180.837173,51.062859,98.377426,363.109100,319.268555,204.565872,120.288063,48.695312,148.157242,50.667839,155.660431,232.579453,157.508606,74.307343,287.085693,149.515121,134.401215,148.908676,390.960754,279.000000,45.336147,220.228287,41.876850,134.619339,172.567596
2021-10-13,164.132217,189.175674,139.115158,221.779999,179.904037,51.382706,98.965027,362.902405,319.722198,205.758911,120.536423,48.779312,149.575958,50.677181,151.556183,230.800751,158.980225,73.709839,290.447815,152.391327,134.713348,148.823029,391.261353,284.410004,45.353806,218.665421,41.735550,133.643845,172.398148
2021-10-14,166.846344,192.120956,141.928864,217.440002,185.036240,52.351662,99.901520,367.496155,325.175690,208.631805,122.788551,50.310089,150.430954,51.022884,153.881302,232.607971,161.806824,73.130981,296.760345,153.210342,136.235992,149.108505,407.559418,290.019989,45.857246,221.338974,44.835247,135.092606,173.843430
2021-10-15,171.029434,193.105774,142.995071,217.039993,189.501968,51.975365,100.636017,381.465118,331.186798,210.664749,123.833244,50.832790,151.549026,50.901421,156.837112,230.420258,163.260498,73.130981,298.191528,154.058548,136.585922,148.109314,415.034637,291.660004,46.166382,227.049911,43.201508,135.749390,175.886780
2021-10-18,172.011993,188.729691,144.683319,216.979996,188.702133,51.918922,100.590111,388.623383,335.534454,210.578873,121.872284,50.842125,150.440353,50.396885,156.780624,230.429810,163.063065,72.029305,301.210663,155.443024,134.618744,145.482864,411.689789,291.700012,45.848415,226.715683,42.742287,136.840775,170.584045
2021-10-19,172.488617,192.120956,146.865173,215.970001,191.520569,52.436325,102.554916,387.186066,338.350983,211.676483,121.581139,51.532833,153.963638,50.593098,158.682129,230.914902,163.592529,74.213982,302.131958,153.873337,133.029907,147.871399,411.457062,292.339996,46.237034,229.536758,42.397881,139.748001,170.623917
2021-10-20,174.716370,194.796783,147.358780,216.169998,194.424713,52.869057,103.895386,383.174835,338.577759,213.451706,121.512619,51.682182,153.879074,51.041569,160.818985,228.013824,163.691238,75.689125,301.328308,154.487549,133.550049,151.011749,421.840942,290.089996,47.349907,227.472580,42.733456,141.013214,169.995972
2021-10-21,172.644272,194.174271,147.575989,214.339996,192.472748,52.389282,102.591621,382.893036,344.617218,214.291641,109.892273,52.270222,153.522049,50.779957,159.557587,229.611801,163.422028,75.782471,304.611969,158.124283,132.588898,152.439178,428.811951,289.809998,47.155598,226.312698,43.395786,141.795532,170.783401
2021-10-22,181.992981,194.406540,146.796066,212.970001,192.108932,51.843658,103.564857,389.215210,345.912079,207.495987,109.506920,46.165806,153.822723,50.873390,161.703873,226.796371,162.237564,75.763809,303.043640,159.391785,134.016357,154.513657,435.482452,292.559998,46.749310,227.285843,43.272156,143.273300,168.869629
2021-10-25,177.352692,192.910660,146.746704,212.869995,193.602539,51.871880,104.528877,389.619202,350.892975,207.629623,109.301414,46.119133,154.160950,50.667839,160.913132,225.750076,163.673279,76.239967,302.033966,160.113281,134.035385,153.761917,435.802399,293.920013,46.440178,229.890594,43.466438,144.934540,171.451218
2021-10-26,176.029648,193.886230,147.418045,209.809998,191.141922,52.502174,104.758415,392.305847,348.946014,208.374100,108.864693,45.064400,155.729996,50.892078,161.346161,224.874985,163.457901,76.790802,303.974792,159.694000,135.938614,152.667557,440.795593,295.109985,46.881798,227.865753,42.662811,143.669281,171.481125
2021-10-27,173.189056,191.935104,146.954010,206.610001,187.781357,52.850243,102.894615,386.087036,351.894836,205.892532,107.186279,44.700371,153.841522,51.873104,157.985565,230.876846,159.940399,76.127922,316.776489,158.290039,134.967957,152.049026,439.670898,295.149994,46.484348,212.099365,41.611912,142.490967,168.999222
2021-10-28,169.862045,192.483307,150.626648,207.850006,195.402481,52.906689,103.858665,389.684937,351.185974,208.526764,107.760010,44.877720,153.005310,52.358952,160.367172,233.511597,161.403030,80.805397,317.933105,160.347275,135.776810,153.752396,441.571228,298.380005,46.634491,206.260681,41.594250,143.379562,169.128784
2021-10-29,169.054626,192.297470,147.891907,207.029999,195.325912,52.652691,105.116478,388.304016,351.346649,208.660446,107.126343,45.736443,153.033493,52.667271,159.924728,233.559143,160.335190,82.205833,325.059296,163.106476,136.071854,153.095764,446.448029,299.690002,46.802307,208.157761,41.523605,144.316406,168.520782
2021-11-01,169.472931,194.917542,147.062607,214.580002,196.637604,52.774982,105.153221,391.451019,346.375183,209.748474,108.136803,46.249809,153.165024,52.480412,159.839996,238.343536,161.142792,82.009766,322.853790,162.170502,135.738770,152.363037,440.281738,302.760010,46.766979,208.835999,41.788532,144.673782,169.637131
2021-11-02,168.461227,199.070663,148.109131,212.770004,198.303528,54.204899,104.510529,398.167755,347.140778,211.113342,108.051163,46.539162,155.579666,52.415001,160.470688,237.068954,163.287415,83.111465,326.539368,163.632996,137.090073,151.135452,438.274719,302.950012,46.431355,205.572601,42.168266,144.606155,169.278305
2021-11-03,167.916428,202.666336,149.560410,213.380005,194.885483,54.233120,103.757668,392.578278,348.728638,212.649994,108.864693,47.033863,155.081696,52.592533,160.527176,238.172287,163.520737,82.794022,327.392181,168.186218,138.032181,152.496262,443.403656,302.890015,46.758141,204.550369,43.475269,145.050446,169.527496
2021-11-04,167.838608,199.693146,149.037155,213.029999,194.923798,53.734524,104.216736,383.343933,351.762512,212.354111,108.247360,47.285751,154.649521,52.882168,158.418564,241.082870,162.067062,84.530571,329.783905,171.052704,138.289108,148.927704,442.851044,308.040009,45.795425,205.218735,43.722534,146.112885,169.726837
2021-11-05,171.885513,198.615402,149.571060,224.460007,197.116302,53.687492,105.346008,382.413910,348.189850,215.761490,110.719536,47.859081,153.550247,53.106407,158.192657,242.271835,163.134888,76.193275,329.411438,173.070923,138.974289,151.877747,441.929932,307.250000,46.139885,212.974167,44.331879,145.098740,175.059464
2021-11-08,175.154129,196.385529,148.740540,222.679993,205.130020,53.621643,105.722458,383.597504,348.369446,215.446503,111.552551,48.451210,153.024063,52.629898,159.143387,240.740463,162.901550,77.192253,330.322968,167.552444,137.936996,151.021255,448.532562,309.959991,46.219376,216.729004,44.066948,144.171539,176.295425
2021-11-09,174.969299,196.701462,149.106339,220.789993,200.878998,54.035561,106.502861,380.788788,350.316376,217.374496,109.691833,48.122253,152.685867,52.779385,157.938507,240.312424,162.713150,77.229607,329.303619,169.473221,138.355713,149.784149,450.209900,309.709991,46.139885,209.750107,43.360462,144.673782,174.541153
2021-11-10,176.457687,198.095108,146.248993,218.500000,197.872665,54.346008,104.804321,374.936249,348.359985,216.070816,109.119995,47.708694,154.339478,52.994282,157.787903,240.768982,163.691238,78.433975,324.255524,164.052246,139.716553,150.564468,445.895447,299.670013,46.457844,212.256104,43.245655,143.369888,173.883301
2021-11-11,176.370148,196.562057,146.199570,219.380005,199.653519,53.395870,104.813499,377.961121,347.462128,211.853134,109.165382,47.492531,153.202606,53.012978,157.778442,237.944046,161.708130,78.443321,325.853241,162.794479,139.316864,150.193359,443.461884,302.980011,46.325363,207.194855,44.102268,143.427826,161.583389
2021-11-12,176.944107,196.404129,148.295624,220.960007,200.362015,53.452312,104.877777,380.375458,352.187866,213.175949,107.976341,47.285751,155.034729,52.891510,157.072464,238.429123,164.803909,78.424652,330.058380,164.861496,139.469101,149.803192,445.013123,306.649994,46.228207,208.839294,44.171825,142.713104,159.111450
2021-11-15,178.150391,194.314804,148.305527,233.089996,198.868439,53.875637,107.255722,380.281433,350.722809,213.252655,107.894653,47.295151,153.634796,52.900848,156.790054,240.588242,164.489868,78.135223,329.421234,164.627487,140.268448,150.412231,437.072479,305.489990,46.281200,209.046066,43.886494,141.892136,157.915329
2021-11-16,176.000458,192.431625,149.294205,225.800003,196.685425,53.621643,107.678070,378.665680,370.807068,212.198227,107.522499,47.567722,152.836182,52.527122,155.660431,240.131729,164.543671,78.527336,332.793182,167.532944,140.068649,151.297226,435.928467,307.089996,45.980904,211.881927,43.306923,138.279861,158.314041
2021-11-17,174.726105,192.834503,151.756088,226.619995,194.339737,53.395870,107.195122,367.824890,373.188843,211.354691,107.159431,47.210560,153.409286,52.237488,154.822662,240.350479,164.516769,77.117569,333.019043,167.445236,139.982986,148.851578,435.278870,308.019989,45.689434,201.917038,42.629284,137.091888,156.818909
2021-11-18,171.418549,191.148071,156.086594,227.250000,192.846146,50.451385,106.294250,367.655823,383.585388,211.555984,105.888695,46.693626,152.582504,51.770329,153.485962,241.101913,161.721436,77.537712,335.130371,167.064972,140.001999,148.480453,435.782990,302.989990,45.256660,200.213562,42.638199,138.270248,155.074600
2021-11-19,168.821136,193.078110,158.736328,214.130005,191.907883,50.093906,103.935249,363.917023,386.269623,209.437546,105.335014,46.543243,153.042892,51.508728,151.480881,239.646606,162.137589,75.343689,336.937195,170.506714,139.716553,145.149796,426.601379,301.170013,44.921028,197.781433,41.889221,137.526520,153.499725
2021-11-22,166.252930,189.939453,159.201019,209.899994,193.765305,51.363892,105.792740,372.155640,386.364075,209.102066,105.716240,46.834614,151.028564,51.826389,154.709686,241.101913,162.526581,76.221291,333.716248,169.882690,140.649094,149.279800,424.216278,296.839996,45.521622,192.582321,42.192379,139.834915,153.659210
2021-11-23,166.204300,191.625870,159.586609,209.130005,196.589722,52.022396,108.012413,381.718781,385.967133,207.050720,106.006699,46.148491,151.964798,52.209457,158.409180,243.165939,162.345657,77.304298,331.604950,167.844955,142.209778,152.505753,433.514282,291.420013,45.707104,195.447754,42.254795,140.829712,150.539383
2021-11-24,166.943649,191.101227,160.110641,210.600006,198.255646,52.248177,108.838997,375.001984,389.501984,203.417755,105.952225,46.768810,151.539215,51.789017,157.166595,244.554642,160.690170,76.818794,331.830811,167.727951,141.467499,151.278214,436.451996,289.170013,45.627617,200.134766,41.568237,141.534760,150.848373
2021-11-26,152.555786,188.402924,155.038574,199.210007,190.270660,51.429737,106.349983,365.795868,380.608215,199.583481,105.117180,45.847721,150.555695,50.200684,152.431625,237.801346,158.781387,73.905891,323.748840,163.818253,140.335083,146.225113,426.514069,284.209991,45.751266,194.620605,40.926258,139.950790,147.628860
2021-11-29,153.567505,190.632767,158.429810,198.500000,187.580261,52.455143,106.665741,363.118530,384.502197,199.056274,107.558807,46.994389,151.075836,50.994850,151.772690,238.077209,159.423691,69.919312,330.573853,165.621933,141.810104,145.026093,438.235931,296.739990,45.627617,193.281448,41.086750,137.758347,147.329834
2021-11-30,148.158722,186.332336,163.432632,197.850006,185.119675,51.589664,104.826843,357.904755,378.632843,193.860825,106.288063,46.242477,147.463242,49.384785,149.513458,233.945358,153.823990,69.937973,324.642517,165.007736,137.584915,139.839783,430.692871,284.959991,44.399925,190.800079,39.945446,135.826645,144.429291
2021-12-01,145.979599,188.131241,162.908646,188.190002,183.319687,51.768406,104.111702,355.534454,380.018494,191.157639,106.124680,45.678543,149.496506,49.243553,148.628601,233.543655,154.448181,69.499184,324.141632,162.531250,139.316864,138.440903,430.809204,251.500000,43.958309,187.245392,38.982479,132.455856,141.688217
2021-12-02,152.507141,188.477859,161.910034,202.380005,188.413239,52.822025,106.935081,365.979095,386.994019,195.547897,106.106529,46.524445,148.560272,49.968548,151.753876,237.962418,154.022995,68.985687,323.562256,165.748718,140.135254,142.894455,432.438080,261.200012,44.806210,195.250793,39.784954,130.842880,146.721817
2021-12-03,151.699738,189.667755,160.011780,198.490005,189.380249,52.897282,106.257095,361.436707,387.031952,195.068634,107.867401,46.289474,150.725922,50.411087,149.005127,238.469330,156.130814,68.472183,317.198853,166.281052,142.628494,141.942871,437.058441,258.320007,45.415638,193.311020,41.487984,132.813217,145.745010
2021-12-06,156.310806,195.617111,163.452438,205.880005,192.712112,53.584011,107.919533,367.641174,394.519989,197.704681,108.838631,47.924881,154.092636,51.701019,150.765457,244.647949,160.301163,68.546867,320.321686,164.981995,144.788651,144.474152,447.553955,258.750000,45.106503,199.573517,43.066185,134.252319,149.881516
2021-12-07,162.410339,197.987503,169.246231,208.830002,195.785492,54.637634,109.516975,377.849762,394.975494,198.567398,110.354431,49.409901,154.489822,51.983486,153.034088,248.588470,159.713165,67.482544,328.894592,167.306641,144.408035,145.682709,452.047913,266.989990,44.859207,204.191605,43.003773,133.817703,150.320084
2021-12-08,164.336487,200.058075,173.102188,211.029999,195.498245,53.640461,110.009216,375.214996,390.296661,196.170959,111.661476,48.639194,155.416611,51.785759,151.283188,248.272827,159.251801,68.350822,328.943695,166.290787,145.055084,146.244156,456.065155,266.309998,44.594242,205.786819,43.244511,132.465485,152.841873
2021-12-09,163.451248,199.158630,172.588028,207.559998,195.440796,54.139046,109.721298,374.431183,390.382050,197.465027,112.160683,47.445534,156.891907,51.653946,151.047836,250.912643,159.161331,68.024048,327.107300,164.190826,145.902054,146.904541,460.403534,264.320007,44.302765,208.150009,43.841908,134.307999,152.443176
2021-12-10,162.488159,197.584625,177.422806,205.059998,194.799316,55.738281,109.907036,369.303284,394.235229,201.117172,112.632675,47.548923,156.504150,52.990952,150.445419,253.428040,160.210693,67.799973,336.377502,165.128479,147.938522,147.631943,465.179474,266.029999,44.329262,210.129211,44.136150,136.761429,152.213928
2021-12-13,158.859589,198.053085,173.754715,197.399994,192.683365,55.136219,107.622345,363.240479,384.592896,200.561188,111.262100,46.994389,159.303421,54.384460,148.656860,251.629929,157.931030,68.546867,333.294006,162.960114,150.041580,146.607849,465.091980,265.760010,44.408756,207.785690,43.815166,139.224548,149.941315
2021-12-14,158.421860,200.254807,172.360626,195.500000,193.056793,54.346008,107.938110,367.187897,381.707794,198.116867,112.333153,46.712425,161.043503,54.422127,149.795868,251.084747,158.057678,69.479950,322.432983,161.553604,150.593521,150.005539,466.375916,255.589996,44.735554,206.761597,43.975658,140.553085,148.615646
2021-12-15,157.828430,205.417175,177.274536,195.429993,193.928070,56.377983,107.325150,368.217255,387.031952,201.069244,111.743156,47.624111,161.847351,54.666939,148.675659,252.997604,159.016586,70.959633,328.629486,160.088470,151.174011,151.575165,480.888794,260.040009,44.647224,209.055923,44.278809,141.357971,149.911423
2021-12-16,158.567749,208.537079,170.314041,190.789993,197.393951,56.735466,108.328186,375.262177,379.173798,200.925446,114.302795,47.774494,163.615829,55.222454,151.000793,253.982819,161.305328,71.543983,319.054840,158.935928,153.315155,155.068573,479.410278,253.119995,46.590332,211.084351,43.922157,139.001480,148.266785
2021-12-17,155.659058,208.462128,169.206696,192.630005,192.798279,56.876572,105.504807,360.558441,368.212311,196.669418,115.637062,47.577122,159.095352,54.356216,147.564896,250.300537,158.084824,71.336632,317.974609,157.607574,149.841751,151.402893,473.826874,252.929993,46.961285,208.632523,43.556595,134.550446,148.276749
2021-12-20,151.651093,206.110489,167.832397,188.479996,187.139877,56.782494,105.551247,350.935364,369.559937,191.569870,115.328461,46.618427,158.641434,54.177322,144.910309,250.329193,156.176041,72.015236,314.154602,153.329422,150.222397,146.942825,470.529480,247.210007,46.890625,205.540634,43.538761,134.986816,145.994186
2021-12-21,156.534607,206.981827,171.035797,199.520004,189.868530,57.412785,107.241562,359.160767,370.575409,193.314423,117.062111,47.718098,158.130768,54.393879,146.934189,252.873352,156.429337,71.195251,321.401886,162.755020,150.127213,148.847473,473.914429,252.550003,46.616825,212.078873,44.546303,135.394104,150.559311
2021-12-22,158.052139,207.553314,173.655853,201.690002,193.545074,57.883148,107.854523,361.058990,375.482025,193.477371,117.770081,47.906082,158.811676,54.779915,147.508408,253.399353,156.176041,71.779602,327.205505,161.592682,151.611755,148.053070,480.645599,252.800003,46.608002,214.619324,44.947544,135.568649,151.386627
2021-12-23,159.725388,209.670746,174.288620,204.220001,197.422684,58.588699,108.114578,363.618225,376.839203,196.717361,118.568840,48.225643,159.114304,54.817581,148.035568,254.365372,158.283844,71.374321,328.668762,161.817322,152.354050,148.014755,481.861511,253.139999,46.528507,213.299850,45.009960,135.268036,153.130936
2021-12-27,159.919952,210.963669,178.292877,203.169998,197.595016,59.661133,110.324974,366.451294,383.501465,197.877228,119.467400,48.817772,160.457199,55.222454,148.882782,256.555603,159.848862,72.166023,336.289124,163.682907,154.133545,149.345093,485.869049,258.299988,46.528507,214.294388,45.232872,136.499588,152.303635
2021-12-28,159.939423,211.525848,177.264603,206.130005,197.824783,59.764618,110.111366,366.045166,385.522919,198.471527,120.384171,48.648586,161.100266,55.439011,149.334610,256.211273,160.699219,72.392212,335.110718,162.549896,154.961456,150.378784,489.215210,255.449997,46.563831,214.707932,45.857021,138.458450,154.695831
2021-12-29,159.375183,213.240341,177.353622,203.660004,198.504593,60.169125,109.544830,364.713654,389.907562,198.931656,121.037697,48.714386,162.235107,55.504921,149.259323,256.794708,161.395798,72.524155,335.798157,164.855011,156.246140,150.742493,491.783142,254.539993,46.245876,214.826096,46.588165,138.390579,154.366898
2021-12-30,159.696213,212.181656,176.186951,202.710007,197.307770,59.849277,109.061897,364.071503,389.053467,198.529053,121.545982,48.629799,162.953842,55.344852,149.183990,255.570496,160.699219,72.703232,333.215454,163.595001,154.894852,150.082092,490.664551,255.330002,46.148716,214.530701,46.356339,138.836655,155.423447
2021-12-31,159.151459,210.776291,175.564056,201.320007,197.939728,59.614090,108.987602,361.266754,393.865143,199.871002,121.319069,48.404221,161.781158,55.749725,149.061615,256.393036,160.690170,72.231987,330.269409,162.794052,155.665649,149.718384,488.437012,254.130005,45.892582,213.388474,46.507915,140.310669,154.386841
2022-01-03,163.636093,212.387802,179.953873,207.860001,198.188629,59.416542,110.761490,373.335663,387.819641,198.231888,123.479309,50.011421,162.225632,55.834465,152.215134,256.880798,160.789703,72.448761,328.727661,160.840576,155.018539,149.067566,488.573212,255.460007,46.316525,218.036133,47.310390,140.271835,156.250763
2022-01-04,168.889252,213.465195,177.669952,213.630005,208.796982,57.959282,112.776848,384.809753,391.805664,200.340744,125.276505,49.945637,161.790619,56.766605,157.985565,256.813873,163.042206,72.580711,323.090912,162.520569,155.560989,152.178146,477.503784,248.229996,47.226261,219.050369,47.684879,137.702042,155.224106
2022-01-05,167.089554,210.935593,172.943985,213.070007,210.395905,57.041393,113.510551,376.452148,386.491028,202.315384,125.458054,50.631752,162.868729,57.237389,155.097275,255.551361,162.372803,74.343155,310.688171,158.476868,156.265182,152.915115,476.326782,227.669998,47.712029,216.628052,48.148529,139.563934,154.685867
2022-01-06,168.620682,210.963669,170.056976,211.339996,212.540543,57.647011,114.476440,374.846741,385.086456,202.085342,122.843956,50.763336,162.310760,56.936096,156.745026,257.942474,161.024857,74.296036,308.233124,157.295013,154.951950,155.365265,456.833618,229.149994,47.482388,216.381882,46.757568,139.176056,156.390305
2022-01-07,170.064072,212.949921,170.225052,215.500000,214.646912,57.845730,116.120308,375.394409,373.555420,206.811081,122.381042,50.227600,164.504791,56.804272,158.298050,255.427032,162.788925,75.681488,308.390289,153.319656,154.866318,159.107498,446.085236,228.309998,48.483528,213.634628,48.005867,140.504593,157.317291
2022-01-10,169.439896,215.835602,170.244843,209.309998,212.205444,58.498657,116.194611,376.962097,367.718811,204.615967,122.562569,51.891201,163.691483,56.898430,158.449615,252.892471,160.491165,77.632431,308.616089,146.941498,152.753723,157.021011,452.310547,229.630005,48.152790,208.721130,47.907787,140.233078,156.091293
2022-01-11,171.039307,217.718811,173.102188,216.020004,210.587387,59.019108,118.850800,380.626160,366.969086,207.347870,120.602005,52.549126,161.951385,56.917255,158.610580,250.702209,161.911407,76.972687,309.313354,146.804749,150.983704,156.159653,456.201416,234.839996,47.902512,211.094208,48.442768,139.835480,157.377090
2022-01-12,170.151840,217.137909,173.547089,217.449997,212.933105,58.782536,118.256409,368.595001,369.559937,209.207489,121.255531,52.389347,160.570648,57.001995,159.510208,249.554504,162.309464,76.529716,312.544128,148.670349,151.316742,155.977814,460.792572,237.830002,47.777370,212.403809,48.068287,139.098480,157.287384
2022-01-13,169.001022,216.285309,170.244843,223.899994,217.337280,58.195850,117.764183,369.057739,367.263214,210.338577,122.317520,51.637436,159.596619,57.340961,159.311340,250.023132,163.756882,76.642815,299.316498,146.111252,150.631577,156.054382,454.674194,228.630005,47.839947,211.704666,48.317936,141.067047,154.935059
2022-01-14,164.232071,220.510773,171.114883,225.960007,219.194687,58.063374,119.770271,359.746277,353.046509,208.632339,121.818291,52.351746,158.726547,57.802326,149.519501,246.484299,161.694321,76.699364,304.619354,144.734055,152.078033,156.207504,455.899811,231.229996,47.625416,211.379730,48.416027,140.669449,151.446426
2022-01-18,162.057266,219.077316,167.881821,225.009995,220.085098,56.520943,120.160332,334.682892,348.035492,204.740570,120.665558,51.468250,158.026733,57.340961,143.250473,245.307892,161.278152,76.850166,297.205109,143.532639,149.147049,156.552078,448.409943,226.059998,47.759495,212.403809,47.720543,138.206314,151.775360
2022-01-19,157.395569,216.706924,164.352158,217.080002,213.254364,55.735538,119.723824,327.996735,341.363678,201.999039,119.431114,50.396782,157.534988,57.435116,141.034500,244.102768,161.459122,76.614548,297.872864,141.735443,154.162109,153.202240,449.898193,226.270004,47.822063,211.389572,47.729458,139.583344,149.622360
2022-01-20,156.937210,214.458359,162.651581,214.190002,208.415115,54.959591,119.296600,328.733398,331.768768,200.264038,118.741295,48.911758,156.277191,57.199730,139.831848,242.103806,157.017365,76.105598,296.174042,139.410812,154.994461,158.092987,450.365112,222.940002,47.732681,211.064651,47.417389,136.945679,147.140457
2022-01-21,154.811142,213.352783,160.575287,205.440002,205.971420,53.634808,117.866348,324.776489,331.313263,196.602325,117.407028,48.911758,155.917801,56.917255,137.388626,243.500198,156.185089,75.379883,290.704285,139.625687,155.587677,155.633240,448.585052,218.630005,47.518147,202.773682,46.811069,135.946854,136.933731
2022-01-24,154.996460,211.816269,159.794235,204.199997,206.202332,53.842987,118.117096,324.285431,345.273773,195.979248,116.925964,48.817772,154.120972,56.455891,137.265533,242.562897,156.320801,74.296036,291.038116,142.604752,154.324753,161.586395,449.655029,223.029999,47.339375,198.756256,46.704075,135.956558,137.013474
2022-01-25,168.825485,210.841858,157.975021,204.100006,206.183075,53.095432,123.141579,322.547791,340.689880,193.918320,123.533783,47.934280,158.527969,56.324078,138.761749,239.760529,157.180206,74.889809,283.299896,142.096848,152.640854,161.366257,444.373199,215.389999,47.285744,198.903961,45.464695,132.998840,136.066544
2022-01-26,170.980804,208.499588,157.886032,194.270004,206.163834,52.357338,123.234444,323.614899,339.076477,192.336685,121.863663,48.582798,159.237228,56.116932,140.078064,238.966690,153.154587,74.588203,291.372009,140.641495,151.310944,160.657990,445.919830,211.000000,45.605263,202.714615,44.367977,131.641220,133.166000
2022-01-27,167.645447,209.867477,157.421356,189.750000,204.124237,51.685482,125.723488,322.056732,338.269714,192.336685,120.284332,45.161610,161.327225,56.164017,137.606415,237.905029,153.932571,75.945374,294.445709,141.276382,152.248581,158.552399,449.003357,212.740005,45.757221,202.990341,44.581978,131.728516,134.980087
2022-01-28,172.677734,214.683182,168.405823,190.570007,193.531754,52.622295,121.302666,327.704041,347.864624,193.621170,122.081505,44.860844,162.462082,57.284470,138.837524,244.934860,147.545837,76.246956,302.714233,142.516830,153.559357,159.662628,453.341614,222.130005,47.285744,224.505432,44.992123,133.357666,138.179657
2022-01-31,175.369446,212.809387,172.805573,200.240005,193.916565,52.679073,121.971367,334.947266,348.282288,196.007980,121.237381,45.885330,162.934937,57.444527,140.722015,248.148514,150.187363,76.793617,305.385284,144.626617,153.511536,159.050064,459.673950,232.630005,47.580719,222.703476,44.367977,135.578339,142.505554
2022-02-01,178.997345,214.252243,172.637497,208.339996,197.562881,52.395184,125.184799,343.805420,349.914612,196.832382,123.016418,46.007511,161.601471,57.020832,143.136841,247.708496,151.462891,77.208305,303.205261,144.773117,152.832199,160.782440,455.627441,232.119995,47.553898,228.798599,44.359062,136.645065,144.020630
2022-02-02,179.602005,214.486450,173.853592,207.520004,197.168442,53.152210,125.760628,342.861053,354.688385,198.950821,124.577614,46.533840,163.388855,57.604595,141.990982,250.855209,150.766342,77.293137,307.820679,145.251740,155.568542,165.309494,466.687225,225.009995,48.090225,231.811707,44.947544,136.586884,142.156693
2022-02-03,179.484970,209.904953,170.946793,206.389999,192.983353,52.234325,124.636864,338.913635,346.222809,183.795853,125.058670,45.377781,163.379410,58.009464,140.816711,249.286682,148.712814,74.465683,295.830322,141.930817,157.041916,164.687393,475.431824,212.770004,48.081280,227.991150,44.136150,136.722626,139.575104
2022-02-04,181.250183,208.096725,170.659714,206.449997,190.886063,52.187004,126.197144,347.148499,341.344727,183.565796,124.486824,45.467751,162.310760,57.397453,144.472076,248.731934,145.401840,74.041557,300.436005,142.008926,154.544800,164.524673,469.984741,219.229996,47.652229,224.889450,43.333675,135.112885,141.558655
2022-02-07,183.220200,209.427139,169.937042,211.919998,192.242569,52.205929,128.676880,347.667847,339.142914,184.505203,124.568527,45.628750,161.771698,58.000046,144.955048,248.531113,145.799896,73.117920,295.535767,141.764755,153.387131,163.979126,470.500244,216.970001,47.375130,223.678329,43.770580,133.784332,142.047043
2022-02-08,189.198471,225.804291,173.075226,213.270004,193.858856,52.366802,126.717232,349.509369,343.024506,186.499023,124.368851,46.225391,162.197296,58.376678,147.682358,248.751068,146.921646,72.486465,299.080750,140.192184,153.042709,165.098938,479.945282,217.429993,47.214233,224.446365,44.394726,133.813446,142.017151
2022-02-09,191.539062,222.225311,174.510651,215.860001,195.879242,53.265762,127.971016,353.692902,345.805237,188.473663,125.067734,47.267143,162.178375,57.472782,148.297913,248.540649,148.034332,72.128304,305.611176,142.858719,152.698242,165.319061,484.507294,222.039993,47.822063,227.331421,44.573059,133.522507,146.751724
2022-02-10,190.671097,214.383392,170.392441,218.750000,195.369324,51.922047,126.345734,349.953278,336.998077,183.805435,122.651810,46.272743,160.220764,57.792912,147.682358,245.680878,144.506271,72.156601,296.940033,141.452209,150.373337,165.031906,473.437836,217.669998,47.410881,222.493759,43.886494,131.961227,151.665710
2022-02-11,187.062653,213.802521,166.947372,212.300003,193.608719,51.004169,128.918335,342.861053,332.442627,179.242676,121.889389,45.107872,158.603622,56.766605,145.759979,244.045395,144.325317,72.231987,289.732056,136.920105,149.531387,164.390671,465.082214,207.899994,47.661167,221.606140,43.422844,131.233948,148.984451
